row_id,energy
100205,1888.535156
100206,1915.801514
100207,1997.792725
100208,2103.883545
100209,2190.321533
100210,2244.702881
100211,2279.146484
100212,2303.626221
100213,2321.935303
100214,2335.894775
100215,2342.630127
100216,2341.383057
100217,2344.238525
100218,2362.757324
100219,2387.383301
100220,2400.748291
100221,2403.200439
100222,2398.354248
100223,2364.61792
100224,2278.961914
100225,2164.941406
100226,2076.461182
100227,2032.101318
100228,2005.946533
100229,1987.602295
100230,2006.236328
100231,2079.515625
100232,2176.883301
100233,2254.653564
100234,2300.486572
100235,2326.561768
100236,2342.9104
100237,2353.378174
100238,2359.834961
100239,2359.450195
100240,2351.503662
100241,2348.113525
100242,2360.86792
100243,2380.232422
100244,2388.855713
100245,2387.095215
100246,2378.570801
100247,2341.69043
100248,2253.418457
100249,2137.298096
100250,2047.219727
100251,2001.74292
100252,1974.928467
100253,1956.35376
100254,1975.156494
100255,2048.969971
100256,2147.201172
100257,2226.128174
100258,2273.371582
100259,2301.07251
100260,2319.222168
100261,2331.628174
100262,2340.121094
100263,2341.83374
100264,2336.009766
100265,2334.734375
100266,2349.563232
100267,2370.933594
100268,2381.467285
100269,2381.498535
100270,2374.627441
100271,2339.243896
100272,2252.298584
100273,2137.323975
100274,2048.203125
100275,2003.48999
100276,1977.244385
100277,1959.044678
100278,1978.031494
100279,2051.844238
100280,2149.897705
100281,2228.47876
100282,2275.219482
100283,2302.272217
100284,2319.641357
100285,2331.146973
100286,2338.632813
100287,2339.244141
100288,2332.237305
100289,2329.708252
100290,2343.223145
100291,2363.228516
100292,2372.352539
100293,2370.936279
100294,2362.582275
100295,2325.683105
100296,2237.189209
100297,2120.631104
100298,2029.887207
100299,1983.506348
100300,1955.540039
100301,1935.557129
100302,1952.688232
100303,2024.560791
100304,2120.576904
100305,2197.009521
100306,2241.477539
100307,2266.119873
100308,2280.927246
100309,2289.707031
100310,2294.292236
100311,2291.817627
100312,2281.531494
100313,2275.523193
100314,2285.355957
100315,2301.474854
100316,2306.510498
100317,2300.808105
100318,2287.97998
100319,2246.43042
100320,2153.125244
100321,2031.614746
100322,1935.800293
100323,1884.257324
100324,1851.067871
100325,1825.834717
100326,1837.724609
100327,1904.405029
100328,1995.320313
100329,2066.788574
100330,2106.475098
100331,2126.566406
100332,2137.102539
100333,2141.940674
100334,2142.962646
100335,2137.352783
100336,2124.406738
100337,2116.260498
100338,2124.521484
100339,2139.675049
100340,2144.390869
100341,2139.04834
100342,2127.289307
100343,2087.543457
100344,1996.797119
100345,1878.61499
100346,1786.907227
100347,1740.252808
100348,1712.72998
100349,1693.931641
100350,1713.008545
100351,1787.605469
100352,1887.137573
100353,1967.887451
100354,2017.479004
100355,2048.05127
100356,2069.591309
100357,2085.898193
100358,2098.79126
100359,2105.387207
100360,2104.911621
100361,2109.426514
100362,2130.462158
100363,2158.427002
100364,2175.910645
100365,2183.212891
100366,2183.89624
100367,2156.311768
100368,2077.369141
100369,1970.557861
100370,1889.717529
100371,1853.358276
100372,1835.495605
100373,1825.66333
100374,1852.959229
100375,1934.980225
100376,2041.100586
100377,2127.568848
100378,2181.980225
100379,2216.454102
100380,2240.964355
100381,2259.303955
100382,2273.293701
100383,2280.060059
100384,2278.84375
100385,2281.730225
100386,2300.280029
100387,2324.937256
100388,2338.33374
100389,2340.817139
100390,2336.002441
100391,2302.297852
100392,2216.673828
100393,2102.684814
100394,2014.236816
100395,1969.908691
100396,1943.786621
100397,1925.474365
100398,1944.140869
100399,2017.452881
100400,2114.853027
100401,2192.65625
100402,2238.521973
100403,2264.630371
100404,2281.011719
100405,2291.512939
100406,2298.00293
100407,2297.651855
100408,2289.738525
100409,2286.38208
100410,2299.169922
100411,2318.568604
100412,2327.225342
100413,2325.499023
100414,2317.008789
100415,2280.162598
100416,2191.924805
100417,2075.839111
100418,1985.795166
100419,1940.352783
100420,1913.573242
100421,1895.033203
100422,1913.87085
100423,1987.718994
100424,2085.985596
100425,2164.94751
100426,2212.226318
100427,2239.962402
100428,2258.147461
100429,2270.589111
100430,2279.117676
100431,2280.865967
100432,2275.077881
100433,2273.838135
100434,2288.702881
100435,2310.109375
100436,2320.679199
100437,2320.746826
100438,2313.911865
100439,2278.564697
100440,2191.655762
100441,2076.717773
100442,1987.633301
100443,1942.957031
100444,1916.748291
100445,1898.585205
100446,1917.608887
100447,1991.458496
100448,2089.549316
100449,2168.16748
100450,2214.945313
100451,2242.035645
100452,2259.442139
100453,2270.985107
100454,2278.508301
100455,2279.157471
100456,2272.188232
100457,2269.696777
100458,2283.249756
100459,2303.292725
100460,2312.454834
100461,2311.076416
100462,2302.760498
100463,2265.899658
100464,2177.444092
100465,2060.924316
100466,1970.218506
100467,1923.876221
100468,1895.948242
100469,1876.004028
100470,1893.173828
100471,1965.084961
100472,2061.139648
100473,2137.611084
100474,2182.118164
100475,2206.799316
100476,2221.645508
100477,2230.4646
100478,2235.088867
100479,2232.65332
100480,2222.406494
100481,2216.4375
100482,2226.309814
100483,2242.467773
100484,2247.542969
100485,2241.880127
100486,2229.091553
100487,2187.581543
100488,2094.316162
100489,1972.845459
100490,1877.070801
100491,1825.567505
100492,1792.417847
100493,1767.224609
100494,1779.154541
100495,1845.874878
100496,1936.830322
100497,2008.338867
100498,2048.06543
100499,2068.197021
100500,2078.773193
100501,2083.651855
100502,2084.713867
100503,2079.144531
100504,2066.239014
100505,2058.133301
100506,2066.43457
100507,2081.628906
100508,2086.385254
100509,2081.083496
100510,2069.36499
100511,2029.659912
100512,1938.954346
100513,1820.812988
100514,1729.146362
100515,1682.532715
100516,1655.051025
100517,1636.293457
100518,1655.411377
100519,1730.049316
100520,1829.622559
100521,1910.413574
100522,1960.046387
100523,1990.659668
100524,2012.240967
100525,2028.589111
100526,2041.523438
100527,2048.160889
100528,2047.726563
100529,2052.282715
100530,2073.359863
100531,2101.366211
100532,2118.891113
100533,2126.235107
100534,2126.959961
100535,2099.417236
100536,2020.515869
100537,1913.746338
100538,1832.94751
100539,1796.630127
100540,1778.80896
100541,1769.018311
100542,1796.356201
100543,1878.418945
100544,1984.581299
100545,2071.091064
100546,2125.544434
100547,2160.060303
100548,2184.612549
100549,2202.993896
100550,2217.025635
100551,2223.833984
100552,2222.659668
100553,2225.588379
100554,2244.179932
100555,2268.87915
100556,2282.317871
100557,2284.843262
100558,2280.070557
100559,2246.408203
100560,2160.826172
100561,2046.879639
100562,1958.473633
100563,1914.187744
100564,1888.107666
100565,1869.837891
100566,1888.546631
100567,1961.900635
100568,2059.343506
100569,2137.188721
100570,2183.09668
100571,2209.247314
100572,2225.671387
100573,2236.214844
100574,2242.74707
100575,2242.438232
100576,2234.567383
100577,2231.253418
100578,2244.08374
100579,2263.524414
100580,2272.223877
100581,2270.539795
100582,2262.092041
100583,2225.28833
100584,2137.093018
100585,2021.049561
100586,1931.048096
100587,1885.648315
100588,1858.911133
100589,1840.413696
100590,1859.293701
100591,1933.18457
100592,2031.493652
100593,2110.498047
100594,2157.819092
100595,2185.5979
100596,2203.825439
100597,2216.30957
100598,2224.880615
100599,2226.671387
100600,2220.926025
100601,2219.728516
100602,2234.635986
100603,2256.084961
100604,2266.697266
100605,2266.807373
100606,2260.014893
100607,2224.710449
100608,2137.843994
100609,2022.948486
100610,1933.906738
100611,1889.272705
100612,1863.106567
100613,1844.986084
100614,1864.052246
100615,1937.94458
100616,2036.077881
100617,2114.738525
100618,2161.558838
100619,2188.69165
100620,2206.140625
100621,2217.726074
100622,2225.291748
100623,2225.983398
100624,2219.056885
100625,2216.607666
100626,2230.203125
100627,2250.288574
100628,2259.493164
100629,2258.157227
100630,2249.884033
100631,2213.06543
100632,2124.652344
100633,2008.174805
100634,1917.511719
100635,1871.211426
100636,1843.326172
100637,1823.424316
100638,1840.636475
100639,1912.590088
100640,2008.687012
100641,2085.200928
100642,2129.750488
100643,2154.473877
100644,2169.362305
100645,2178.223877
100646,2182.890137
100647,2180.497314
100648,2170.29248
100649,2164.365967
100650,2174.280273
100651,2190.480469
100652,2195.5979
100653,2189.977539
100654,2177.231201
100655,2135.763428
100656,2042.540283
100657,1921.111572
100658,1825.37915
100659,1773.917969
100660,1740.810547
100661,1715.659424
100662,1727.63147
100663,1794.393799
100664,1885.391602
100665,1956.941895
100666,1996.710693
100667,2016.884277
100668,2027.502686
100669,2032.423096
100670,2033.527344
100671,2028
100672,2015.13623
100673,2007.072754
100674,2015.416016
100675,2030.6521
100676,2035.450439
100677,2030.19043
100678,2018.513916
100679,1978.85083
100680,1888.187012
100681,1770.087646
100682,1678.462646
100683,1631.890747
100684,1604.450684
100685,1585.735107
100686,1604.894775
100687,1679.574463
100688,1779.189453
100689,1860.022095
100690,1909.696533
100691,1940.351563
100692,1961.974609
100693,1978.364258
100694,1991.340332
100695,1998.019043
100696,1997.626465
100697,2002.224121
100698,2023.343018
100699,2051.390625
100700,2068.957275
100701,2076.342529
100702,2077.108887
100703,2049.607422
100704,1970.747559
100705,1864.019531
100706,1783.262207
100707,1746.985962
100708,1729.206299
100709,1719.457031
100710,1746.835938
100711,1828.940186
100712,1935.143799
100713,2021.694824
100714,2076.189453
100715,2110.746338
100716,2135.3396
100717,2153.762451
100718,2167.835205
100719,2174.684814
100720,2173.551514
100721,2176.52124
100722,2195.154053
100723,2219.894287
100724,2233.373779
100725,2235.940186
100726,2231.20874
100727,2197.587158
100728,2112.046143
100729,1998.140381
100730,1909.775391
100731,1865.53064
100732,1839.491333
100733,1821.262329
100734,1840.011719
100735,1913.406982
100736,2010.890137
100737,2088.776367
100738,2134.725098
100739,2160.916504
100740,2177.381104
100741,2187.965088
100742,2194.53833
100743,2194.27002
100744,2186.439697
100745,2183.16626
100746,2196.037354
100747,2215.518555
100748,2224.258545
100749,2222.61499
100750,2214.207764
100751,2177.444336
100752,2089.289551
100753,1973.286621
100754,1883.325684
100755,1837.966309
100756,1811.269409
100757,1792.812378
100758,1811.732666
100759,1885.66394
100760,1984.013184
100761,2063.057861
100762,2110.419434
100763,2138.238281
100764,2156.506104
100765,2169.030518
100766,2177.641602
100767,2179.472656
100768,2173.76709
100769,2172.610107
100770,2187.557617
100771,2209.046631
100772,2219.698975
100773,2219.849121
100774,2213.096924
100775,2177.832275
100776,2091.005859
100777,1976.150391
100778,1887.148438
100779,1842.554443
100780,1816.428223
100781,1798.347656
100782,1817.453857
100783,1891.385986
100784,1989.559082
100785,2068.259521
100786,2115.119629
100787,2142.292236
100788,2159.781006
100789,2171.40625
100790,2179.011719
100791,2179.743164
100792,2172.856201
100793,2170.447021
100794,2184.082031
100795,2204.207275
100796,2213.451416
100797,2212.155029
100798,2203.921387
100799,2167.142578
100800,2078.768799
100801,1962.331055
100802,1871.70752
100803,1825.447021
100804,1797.600952
100805,1777.738647
100806,1794.990234
100807,1866.983398
100808,1963.119873
100809,2039.673096
100810,2084.262207
100811,2109.024902
100812,2123.952881
100813,2132.85376
100814,2137.55957
100815,2135.205811
100816,2125.040527
100817,2119.15332
100818,2129.107178
100819,2145.34668
100820,2150.503418
100821,2144.922119
100822,2132.215088
100823,2090.786865
100824,1997.602783
100825,1876.213379
100826,1780.52002
100827,1729.098267
100828,1696.030029
100829,1670.918213
100830,1682.929321
100831,1749.730957
100832,1840.767822
100833,1912.357422
100834,1952.165283
100835,1972.37793
100836,1983.035645
100837,1987.995117
100838,1989.138672
100839,1983.650146
100840,1970.825928
100841,1962.80127
100842,1971.183594
100843,1986.45874
100844,1991.296143
100845,1986.075195
100846,1974.437988
100847,1934.813721
100848,1844.188965
100849,1726.128662
100850,1634.542725
100851,1588.01001
100852,1560.608887
100853,1541.932373
100854,1561.130981
100855,1635.849731
100856,1735.503662
100857,1816.375488
100858,1866.088623
100859,1896.782959
100860,1918.444824
100861,1934.873535
100862,1947.888428
100863,1954.606445
100864,1954.252686
100865,1958.889404
100866,1980.047119
100867,2008.133789
100868,2025.739502
100869,2033.163574
100870,2033.968994
100871,2006.506592
100872,1927.685791
100873,1820.996582
100874,1740.278076
100875,1704.041016
100876,1686.300293
100877,1676.590088
100878,1704.007935
100879,1786.151123
100880,1892.393555
100881,1978.983887
100882,2033.517334
100883,2068.113281
100884,2092.745605
100885,2111.207275
100886,2125.319092
100887,2132.207764
100888,2131.113525
100889,2134.12207
100890,2152.793945
100891,2177.573242
100892,2191.092041
100893,2193.69751
100894,2189.004883
100895,2155.422363
100896,2069.920654
100897,1956.053955
100898,1867.727783
100899,1823.521973
100900,1797.521973
100901,1779.332031
100902,1798.120605
100903,1871.55481
100904,1969.077393
100905,2047.002441
100906,2092.990479
100907,2119.220947
100908,2135.724609
100909,2146.348145
100910,2152.960449
100911,2152.731201
100912,2144.940186
100913,2141.706055
100914,2154.616211
100915,2174.136719
100916,2182.916016
100917,2181.311768
100918,2172.943848
100919,2136.219727
100920,2048.104248
100921,1932.140625
100922,1842.219116
100923,1796.899048
100924,1770.241699
100925,1751.823853
100926,1770.783691
100927,1844.754395
100928,1943.143066
100929,2022.227295
100930,2069.628418
100931,2097.486572
100932,2115.793945
100933,2128.357666
100934,2137.008545
100935,2138.87915
100936,2133.213623
100937,2132.095947
100938,2147.083008
100939,2168.611816
100940,2179.303955
100941,2179.493896
100942,2172.78125
100943,2137.556396
100944,2050.769775
100945,1935.954102
100946,1846.991943
100947,1802.43811
100948,1776.351563
100949,1758.311035
100950,1777.457031
100951,1851.428955
100952,1949.64209
100953,2028.382568
100954,2075.282959
100955,2102.495605
100956,2120.024414
100957,2131.689697
100958,2139.335449
100959,2140.106934
100960,2133.260254
100961,2130.891357
100962,2144.56665
100963,2164.731934
100964,2174.016602
100965,2172.760742
100966,2164.567383
100967,2127.829102
100968,2039.49585
100969,1923.098633
100970,1832.515381
100971,1786.29541
100972,1758.48999
100973,1738.668457
100974,1755.960693
100975,1827.994629
100976,1924.171631
100977,2000.765869
100978,2045.395508
100979,2070.199219
100980,2085.168213
100981,2094.109863
100982,2098.856689
100983,2096.543945
100984,2086.419678
100985,2080.573486
100986,2090.568604
100987,2106.849121
100988,2112.047119
100989,2106.50708
100990,2093.841309
100991,2052.454346
100992,1959.311523
100993,1837.963745
100994,1742.31189
100995,1690.931519
100996,1657.904785
100997,1632.834473
100998,1644.887329
100999,1711.730713
101000,1802.80896
101001,1874.440674
101002,1914.290283
101003,1934.544678
101004,1945.244141
101005,1950.24585
101006,1951.431152
101007,1945.984863
101008,1933.202393
101009,1925.219971
101010,1933.644531
101011,1948.962158
101012,1953.841797
101013,1948.66333
101014,1937.068115
101015,1897.486328
101016,1806.904175
101017,1688.886353
101018,1597.34314
101019,1550.853027
101020,1523.494629
101021,1504.860718
101022,1524.102295
101023,1598.86377
101024,1698.560669
101025,1779.475464
101026,1829.231689
101027,1859.968994
101028,1881.674072
101029,1898.145996
101030,1911.203857
101031,1917.965576
101032,1917.655029
101033,1922.335205
101034,1943.536133
101035,1971.666504
101036,1989.315918
101037,1996.783691
101038,1997.632813
101039,1970.214355
101040,1891.437012
101041,1784.791748
101042,1704.11731
101043,1667.924316
101044,1650.227783
101045,1640.561523
101046,1668.023926
101047,1750.211182
101048,1856.498047
101049,1943.132568
101050,1997.710693
101051,2032.351318
101052,2057.028076
101053,2075.534424
101054,2089.690918
101055,2096.624268
101056,2095.574951
101057,2098.628662
101058,2117.345459
101059,2142.169922
101060,2155.733643
101061,2158.384277
101062,2153.737061
101063,2120.200195
101064,2034.743652
101065,1920.922363
101066,1832.641846
101067,1788.481934
101068,1762.527344
101069,1744.383301
101070,1763.217896
101071,1836.697998
101072,1934.266602
101073,2012.237793
101074,2058.271973
101075,2084.548584
101076,2101.098877
101077,2111.768311
101078,2118.427246
101079,2118.244629
101080,2110.500244
101081,2107.312744
101082,2120.269531
101083,2139.837158
101084,2148.66333
101085,2147.106201
101086,2138.785156
101087,2102.108398
101088,2014.040039
101089,1898.123779
101090,1808.249634
101091,1762.977051
101092,1736.367188
101093,1717.997192
101094,1737.004639
101095,1811.023193
101096,1909.459717
101097,1988.592041
101098,2036.041016
101099,2063.94751
101100,2082.303223
101101,2094.915283
101102,2103.614502
101103,2105.533691
101104,2099.916504
101105,2098.847656
101106,2113.883545
101107,2135.461182
101108,2146.202148
101109,2146.441162
101110,2139.777588
101111,2104.602051
101112,2017.864746
101113,1903.098389
101114,1814.185791
101115,1769.681396
101116,1743.644409
101117,1725.653564
101118,1744.849487
101119,1818.87146
101120,1917.134521
101121,1995.925049
101122,2042.875732
101123,2070.138672
101124,2087.717773
101125,2099.433594
101126,2107.129883
101127,2107.952148
101128,2101.15625
101129,2098.837891
101130,2112.564209
101131,2132.780762
101132,2142.116455
101133,2140.911865
101134,2132.769775
101135,2096.082764
101136,2007.80127
101137,1891.455566
101138,1800.924072
101139,1754.755859
101140,1727.002563
101141,1707.23291
101142,1724.577393
101143,1796.663452
101144,1892.892822
101145,1969.539551
101146,2014.22168
101147,2039.078125
101148,2054.099609
101149,2063.094238
101150,2067.893799
101151,2065.634277
101152,2055.563232
101153,2049.770264
101154,2059.818604
101155,2076.152588
101156,2081.404053
101157,2075.917725
101158,2063.305908
101159,2021.972656
101160,1928.883789
101161,1807.589966
101162,1711.992432
101163,1660.66626
101164,1627.694092
101165,1602.678223
101166,1614.785645
101167,1681.683594
101168,1772.816895
101169,1844.503296
101170,1884.407959
101171,1904.717773
101172,1915.472412
101173,1920.529297
101174,1921.770264
101175,1916.379395
101176,1903.652832
101177,1895.726318
101178,1904.206543
101179,1919.580322
101180,1924.515869
101181,1919.393799
101182,1907.85498
101183,1868.329834
101184,1777.804199
101185,1659.84314
101186,1568.356567
101187,1521.923218
101188,1494.621948
101189,1476.045166
101190,1495.343994
101191,1570.162964
101192,1669.917358
101193,1750.889648
101194,1800.703857
101195,1831.498779
101196,1853.261719
101197,1869.79187
101198,1882.908203
101199,1889.727661
101200,1889.475708
101201,1894.214355
101202,1915.474365
101203,1943.66333
101204,1961.371338
101205,1968.898438
101206,1969.806396
101207,1942.447021
101208,1863.729248
101209,1757.143677
101210,1676.528809
101211,1640.395508
101212,1622.758545
101213,1613.152466
101214,1640.674683
101215,1722.922363
101216,1829.269531
101217,1915.9646
101218,1970.603271
101219,2005.304199
101220,2030.041992
101221,2048.609131
101222,2062.826904
101223,2069.821289
101224,2068.833252
101225,2071.948242
101226,2090.726807
101227,2115.612793
101228,2129.238281
101229,2131.950928
101230,2127.365723
101231,2093.890625
101232,2008.496338
101233,1894.737549
101234,1806.519775
101235,1762.422363
101236,1736.53064
101237,1718.449341
101238,1737.346802
101239,1810.890137
101240,1908.521729
101241,1986.556641
101242,2032.654053
101243,2058.994629
101244,2075.608398
101245,2086.341797
101246,2093.064697
101247,2092.946289
101248,2085.266113
101249,2082.143066
101250,2095.164551
101251,2114.796631
101252,2123.6875
101253,2122.195068
101254,2113.939209
101255,2077.327637
101256,1989.324463
101257,1873.473633
101258,1783.665039
101259,1738.458008
101260,1711.913818
101261,1693.609863
101262,1712.68335
101263,1786.768066
101264,1885.270874
101265,1964.469482
101266,2011.985107
101267,2039.958496
101268,2058.380859
101269,2071.059814
101270,2079.825928
101271,2081.812256
101272,2076.262451
101273,2075.26123
101274,2090.364502
101275,2112.01001
101276,2122.818604
101277,2123.125488
101278,2116.530029
101279,2081.422852
101280,1994.753906
101281,1880.05603
101282,1791.211914
101283,1746.776123
101284,1720.80835
101285,1702.886353
101286,1722.151489
101287,1796.242676
101288,1894.575195
101289,1973.435059
101290,2020.455322
101291,2047.788086
101292,2065.437256
101293,2077.223145
101294,2084.989502
101295,2085.88208
101296,2079.156494
101297,2076.908936
101298,2090.705811
101299,2110.993164
101300,2120.399902
101301,2119.266357
101302,2111.195313
101303,2074.579834
101304,1986.369629
101305,1870.095581
101306,1779.635986
101307,1733.539551
101308,1705.858154
101309,1686.160645
101310,1703.577393
101311,1775.73584
101312,1872.037842
101313,1948.75708
101314,1993.512207
101315,2018.441406
101316,2033.536133
101317,2042.60376
101318,2047.476807
101319,2045.290527
101320,2035.292969
101321,2029.57373
101322,2039.695801
101323,2056.104004
101324,2061.429443
101325,2056.017334
101326,2043.479736
101327,2002.220947
101328,1909.206787
101329,1787.987793
101330,1692.464966
101331,1641.214111
101332,1608.316895
101333,1583.376343
101334,1595.559082
101335,1662.532593
101336,1753.741699
101337,1825.503784
101338,1865.484375
101339,1885.870239
101340,1896.701172
101341,1901.834229
101342,1903.151611
101343,1897.837402
101344,1885.1875
101345,1877.337646
101346,1885.895142
101347,1901.345703
101348,1906.358643
101349,1901.313721
101350,1889.852539
101351,1850.405029
101352,1759.957031
101353,1642.07373
101354,1550.665283
101355,1504.310059
101356,1477.087158
101357,1458.588867
101358,1477.966064
101359,1552.863647
101360,1652.696777
101361,1733.748047
101362,1783.641113
101363,1814.515381
101364,1836.357544
101365,1852.967041
101366,1866.162842
101367,1873.062012
101368,1872.889893
101369,1877.708496
101370,1899.04834
101371,1927.317383
101372,1945.105957
101373,1952.713379
101374,1953.702148
101375,1926.42334
101376,1847.786377
101377,1741.281616
101378,1660.747681
101379,1624.695557
101380,1607.140015
101381,1597.615356
101382,1625.219238
101383,1707.54834
101384,1813.977539
101385,1900.754395
101386,1955.474854
101387,1990.258301
101388,2015.078369
101389,2033.728027
101390,2048.02832
101391,2055.105469
101392,2054.200195
101393,2057.397949
101394,2076.259521
101395,2101.22876
101396,2114.9375
101397,2117.733398
101398,2113.231934
101399,2079.840576
101400,1994.530029
101401,1880.855225
101402,1792.721313
101403,1748.708008
101404,1722.900635
101405,1704.903564
101406,1723.88562
101407,1797.51355
101408,1895.22998
101409,1973.349609
101410,2019.532227
101411,2045.957764
101412,2062.656494
101413,2073.475586
101414,2080.283691
101415,2080.250977
101416,2072.656494
101417,2069.619385
101418,2082.726563
101419,2102.444824
101420,2111.421875
101421,2110.015869
101422,2101.846191
101423,2065.321045
101424,1977.404785
101425,1861.640625
101426,1771.918823
101427,1726.798828
101428,1700.341797
101429,1682.124878
101430,1701.285767
101431,1775.457764
101432,1874.04834
101433,1953.334473
101434,2000.937988
101435,2028.999023
101436,2047.509277
101437,2060.276611
101438,2069.131104
101439,2071.205566
101440,2065.744141
101441,2064.831543
101442,2080.023682
101443,2101.757568
101444,2112.655273
101445,2113.05127
101446,2106.544922
101447,2071.526611
101448,1984.947021
101449,1870.338623
101450,1781.584229
101451,1737.238037
101452,1711.359863
101453,1693.527832
101454,1712.882935
101455,1787.063965
101456,1885.486694
101457,1964.437012
101458,2011.547852
101459,2038.970947
101460,2056.710693
101461,2068.587158
101462,2076.44458
101463,2077.427979
101464,2070.793213
101465,2068.636719
101466,2082.525146
101467,2102.903564
101468,2112.401611
101469,2111.359619
101470,2103.380371
101471,2066.856689
101472,1978.738281
101473,1862.556152
101474,1772.188477
101475,1726.184326
101476,1698.594971
101477,1678.989746
101478,1696.499023
101479,1768.75
101480,1865.144531
101481,1941.956299
101482,1986.804199
101483,2011.826416
101484,2027.01416
101485,2036.174805
101486,2041.141113
101487,2039.048096
101488,2029.143799
101489,2023.518066
101490,2033.733643
101491,2050.235352
101492,2055.654785
101493,2050.336426
101494,2037.892822
101495,1996.727783
101496,1903.807861
101497,1782.683105
101498,1687.254639
101499,1636.0979
101500,1603.295166
101501,1578.448975
101502,1590.726563
101503,1657.7948
101504,1749.098389
101505,1820.955566
101506,1861.031128
101507,1881.511963
101508,1892.437988
101509,1897.66626
101510,1899.079102
101511,1893.860352
101512,1881.305664
101513,1873.551392
101514,1882.204346
101515,1897.750732
101516,1902.859619
101517,1897.9104
101518,1886.545288
101519,1847.193604
101520,1756.841797
101521,1639.054688
101522,1547.742432
101523,1501.483643
101524,1474.357056
101525,1455.955078
101526,1475.428955
101527,1550.423218
101528,1650.353027
101529,1731.501099
101530,1781.490967
101531,1812.462158
101532,1834.401367
101533,1851.10791
101534,1864.400757
101535,1871.397461
101536,1871.32251
101537,1876.238525
101538,1897.675781
101539,1926.04248
101540,1943.928223
101541,1951.633301
101542,1952.719727
101543,1925.538818
101544,1846.999512
101545,1740.592651
101546,1660.156738
101547,1624.202637
101548,1606.745117
101549,1597.318604
101550,1625.02063
101551,1707.447998
101552,1813.975586
101553,1900.85083
101554,1955.669922
101555,1990.551758
101556,2015.470459
101557,2034.21875
101558,2048.617432
101559,2055.793213
101560,2054.987061
101561,2058.283691
101562,2077.244141
101563,2102.312256
101564,2116.120117
101565,2119.015137
101566,2114.612549
101567,2081.320557
101568,1996.109131
101569,1882.533569
101570,1794.499023
101571,1750.584961
101572,1724.876953
101573,1706.979736
101574,1726.061279
101575,1799.788574
101576,1897.604736
101577,1975.823975
101578,2022.106201
101579,2048.631348
101580,2065.43042
101581,2076.349121
101582,2083.25708
101583,2083.324219
101584,2075.829834
101585,2072.892334
101586,2086.099854
101587,2105.917969
101588,2114.995117
101589,2113.689453
101590,2105.620117
101591,2069.195313
101592,1981.37915
101593,1865.715332
101594,1776.09375
101595,1731.074219
101596,1704.717529
101597,1686.601318
101598,1705.862549
101599,1780.135254
101600,1878.826172
101601,1958.213135
101602,2005.916992
101603,2034.078613
101604,2052.689941
101605,2065.557617
101606,2074.512939
101607,2076.688232
101608,2071.327637
101609,2070.515625
101610,2085.808594
101611,2107.643555
101612,2118.64209
101613,2119.138916
101614,2112.733643
101615,2077.816162
101616,1991.337646
101617,1876.830322
101618,1788.176758
101619,1743.931885
101620,1718.154663
101621,1700.423584
101622,1719.879761
101623,1794.162109
101624,1892.685791
101625,1971.737549
101626,2018.948975
101627,2046.473389
101628,2064.314453
101629,2076.292236
101630,2084.250732
101631,2085.335205
101632,2078.802002
101633,2076.746582
101634,2090.736084
101635,2111.21582
101636,2120.81543
101637,2119.874512
101638,2111.996582
101639,2075.573975
101640,1987.556885
101641,1871.476074
101642,1781.209717
101643,1735.306763
101644,1707.818848
101645,1688.314941
101646,1705.925293
101647,1778.277588
101648,1874.77356
101649,1951.686768
101650,1996.635742
101651,2021.759521
101652,2037.04834
101653,2046.310303
101654,2051.377686
101655,2049.38623
101656,2039.583008
101657,2034.058838
101658,2044.375488
101659,2060.978516
101660,2066.499023
101661,2061.282227
101662,2048.939697
101663,2007.875977
101664,1915.057129
101665,1794.033325
101666,1698.706055
101667,1647.650513
101668,1614.948975
101669,1590.204102
101670,1602.582642
101671,1669.751953
101672,1761.156494
101673,1833.114746
101674,1873.291504
101675,1893.873291
101676,1904.900391
101677,1910.229736
101678,1911.743164
101679,1906.625244
101680,1894.171631
101681,1886.518311
101682,1895.272217
101683,1910.919434
101684,1916.128906
101685,1911.280762
101686,1900.016113
101687,1860.765137
101688,1770.51416
101689,1652.827759
101690,1561.616089
101691,1515.457764
101692,1488.431641
101693,1470.130371
101694,1489.704834
101695,1564.799316
101696,1664.82959
101697,1746.077881
101698,1796.168335
101699,1827.239746
101700,1849.279297
101701,1866.086182
101702,1879.479248
101703,1886.575684
101704,1886.60083
101705,1891.616943
101706,1913.154297
101707,1941.62085
101708,1959.606934
101709,1967.411621
101710,1968.5979
101711,1941.516846
101712,1863.077393
101713,1756.770142
101714,1676.43396
101715,1640.579346
101716,1623.221436
101717,1613.894409
101718,1641.695801
101719,1724.222778
101720,1830.849487
101721,1917.823975
101722,1972.742432
101723,2007.723389
101724,2032.740967
101725,2051.588379
101726,2066.086426
101727,2073.361084
101728,2072.653564
101729,2076.049072
101730,2095.108398
101731,2120.275146
101732,2134.181641
101733,2137.175293
101734,2132.871338
101735,2099.67749
101736,2014.564453
101737,1901.087158
101738,1813.151001
101739,1769.335205
101740,1743.725342
101741,1725.926025
101742,1745.105469
101743,1818.930664
101744,1916.844727
101745,1995.161621
101746,2041.541748
101747,2068.164551
101748,2085.060791
101749,2096.076904
101750,2103.08252
101751,2103.246826
101752,2095.849609
101753,2093.009521
101754,2106.313965
101755,2126.229248
101756,2135.40332
101757,2134.194092
101758,2126.221924
101759,2089.893555
